total_rows,rows_updated,rows_created,errors,date,day_of_week,axis_label,is_anom,anomaly_type
34027.0,26412.0,7615,14.0,,,,0,
27582.0,13709.0,13873,11.0,,,,0,
35374.0,24460.0,10914,22.0,,,,0,
26324.0,26094.0,230,8.0,,,,0,
31002.0,27615.0,3387,9.0,,,,0,
29258.0,20738.0,8520,12.0,,,,0,
29512.0,8457.0,21055,17.0,,,,0,
29484.0,18902.0,10582,12.0,,,,0,
27697.0,659.0,27038,14.0,,,,0,
27054.0,26306.0,748,10.0,,,,0,
35362.0,30833.0,4529,24.0,,,,0,
28201.0,16282.0,11919,12.0,,,,0,
29142.0,4789.0,24353,22.0,,,,0,
19557.0,2910.0,16647,23.0,,,,0,
23488.0,1490.0,21998,9.0,,,,0,
33495.0,10234.0,23261,14.0,,,,0,
27971.0,13700.0,14271,18.0,,,,0,
36921.0,30577.0,6344,20.0,,,,0,
27948.0,15189.0,12759,19.0,,,,0,
25687.0,18928.0,6759,10.0,,,,0,
32985.0,10229.0,22756,14.0,,,,0,
25679.0,7068.0,18611,13.0,,,,0,
19820.0,12254.0,7566,14.0,,,,0,
31912.0,6638.0,25274,7.0,,,,0,
35404.0,18987.0,16417,17.0,,,,0,
37396.0,6419.0,30977,10.0,,,,0,
37463.0,5137.0,32326,13.0,,,,0,
33130.0,3590.0,29540,4.0,,,,0,
33370.0,19990.0,13380,27.0,,,,0,
21652.0,660.0,20992,5.0,,,,0,
32768.0,13648.0,19120,14.0,,,,0,
27707.0,26428.0,1279,13.0,,,,0,
34727.0,1642.0,33085,13.0,,,,0,
29383.0,28789.0,594,10.0,,,,0,
31421.0,20367.0,11054,9.0,,,,0,
33200.0,1775.0,31425,19.0,,,,0,
33558.0,20286.0,13272,7.0,,,,0,
34459.0,25698.0,8761,6.0,,,,0,
33926.0,7550.0,26376,23.0,,,,0,
37490.0,22265.0,15225,4.0,,,,0,
31530.0,8989.0,22541,12.0,,,,0,
35668.0,19564.0,16104,19.0,,,,0,
29692.0,16522.0,13170,6.0,,,,0,
27237.0,26134.0,1103,22.0,,,,0,
29706.0,6042.0,23664,10.0,,,,0,
27408.0,9076.0,18332,14.0,,,,0,
30101.0,16289.0,13812,17.0,,,,0,
32117.0,28067.0,4050,10.0,,,,0,
31999.0,24015.0,7984,9.0,,,,0,
34157.0,32906.0,1251,13.0,,,,0,
23309.0,4820.0,18489,10.0,,,,0,
34181.0,15437.0,18744,16.0,,,,0,
19513.0,12430.0,7083,5.0,,,,0,
27156.0,18861.0,8295,23.0,,,,0,
27814.0,7022.0,20792,17.0,,,,0,
22780.0,685.0,22095,9.0,,,,0,
25083.0,19480.0,5603,5.0,,,,0,
30295.0,22240.0,8055,15.0,,,,0,
25878.0,19785.0,6093,22.0,,,,0,
24807.0,8197.0,16610,10.0,,,,0,
34069.0,1761.0,32308,19.0,,,,0,
25891.0,7456.0,18435,24.0,,,,0,
25919.0,25036.0,883,26.0,,,,0,
31458.0,18981.0,12477,16.0,,,,0,
23917.0,14085.0,9832,15.0,,,,0,
29075.0,3209.0,25866,8.0,,,,0,
21421.0,9405.0,12016,24.0,,,,0,
31725.0,9048.0,22677,15.0,,,,0,
24922.0,815.0,24107,10.0,,,,0,
33755.0,20541.0,13214,4.0,,,,0,
31657.0,19824.0,11833,6.0,,,,0,
28274.0,11905.0,16369,10.0,,,,0,
27114.0,25637.0,1477,6.0,,,,0,
37959.0,17213.0,20746,18.0,,,,0,
33371.0,26737.0,6634,8.0,,,,0,
35693.0,27783.0,7910,19.0,,,,0,
29893.0,14313.0,15580,5.0,,,,0,
31984.0,3961.0,28023,7.0,,,,0,
27540.0,3878.0,23662,12.0,,,,0,
33738.0,16620.0,17118,19.0,,,,0,
31355.0,23568.0,7787,13.0,,,,0,
33814.0,13997.0,19817,13.0,,,,0,
33235.0,11024.0,22211,15.0,,,,0,
38162.0,13683.0,24479,20.0,,,,0,
29868.0,19487.0,10381,7.0,,,,0,
31657.0,23213.0,8444,19.0,,,,0,
27568.0,5777.0,21791,15.0,,,,0,
35715.0,28197.0,7518,12.0,,,,0,
21974.0,1307.0,20667,11.0,,,,0,
26025.0,16846.0,9179,23.0,,,,0,
26154.0,4946.0,21208,11.0,,,,0,
21202.0,5382.0,15820,10.0,,,,0,
34382.0,9690.0,24692,11.0,,,,0,
27371.0,23674.0,3697,13.0,,,,0,
24011.0,4668.0,19343,14.0,,,,0,
25901.0,25745.0,156,16.0,,,,0,
31387.0,2258.0,29129,13.0,,,,0,
28047.0,5967.0,22080,15.0,,,,0,
27642.0,25083.0,2559,7.0,,,,0,
26060.0,1569.0,24491,12.0,,,,0,
30002.0,17140.0,12862,6.0,,,,0,
33434.0,21310.0,12124,10.0,,,,0,
19348.0,8100.0,11248,14.0,,,,0,
33103.0,20473.0,12630,10.0,,,,0,
27502.0,27286.0,216,6.0,,,,0,
29044.0,26258.0,2786,10.0,,,,0,
32944.0,15191.0,17753,10.0,,,,0,
23835.0,19974.0,3861,18.0,,,,0,
37191.0,32598.0,4593,9.0,,,,0,
29705.0,11491.0,18214,12.0,,,,0,
29676.0,10057.0,19619,23.0,,,,0,
31950.0,31894.0,56,12.0,,,,0,
27309.0,20182.0,7127,18.0,,,,0,
29143.0,4025.0,25118,17.0,,,,0,
29252.0,23641.0,5611,11.0,,,,0,
37714.0,10931.0,26783,12.0,,,,0,
37247.0,33191.0,4056,10.0,,,,0,
25957.0,20104.0,5853,6.0,,,,0,
28041.0,3674.0,24367,14.0,,,,0,
29631.0,10240.0,19391,19.0,,,,0,
23998.0,13200.0,10798,13.0,,,,0,
37814.0,29454.0,8360,10.0,,,,0,
35461.0,9498.0,25963,17.0,,,,0,
23604.0,1905.0,21699,10.0,,,,0,
28584.0,6393.0,22191,11.0,,,,0,
34820.0,9547.0,25273,12.0,,,,0,
29816.0,9780.0,20036,14.0,,,,0,
33633.0,5577.0,28056,12.0,,,,0,
27429.0,20300.0,7129,17.0,,,,0,
29865.0,2414.0,27451,15.0,,,,0,
33923.0,433.0,33490,11.0,,,,0,
27326.0,2693.0,24633,13.0,,,,0,
27254.0,21918.0,5336,7.0,,,,0,
29701.0,20448.0,9253,13.0,,,,0,
27846.0,14830.0,13016,17.0,,,,0,
34143.0,15227.0,18916,12.0,,,,0,
25694.0,577.0,25117,24.0,,,,0,
30803.0,20563.0,10240,24.0,,,,0,
23187.0,6203.0,16984,11.0,,,,0,
37311.0,19891.0,17420,12.0,,,,0,
32004.0,16258.0,15746,6.0,,,,0,
35380.0,33672.0,1708,16.0,,,,0,
25286.0,23449.0,1837,9.0,,,,0,
29416.0,13769.0,15647,11.0,,,,0,
27694.0,10446.0,17248,15.0,,,,0,
34904.0,33580.0,1324,20.0,,,,0,
31798.0,9010.0,22788,16.0,,,,0,
29519.0,11321.0,18198,14.0,,,,0,
35440.0,25629.0,9811,10.0,,,,0,
31203.0,29555.0,1648,15.0,,,,0,
29648.0,172.0,29476,14.0,,,,0,
25782.0,4947.0,20835,6.0,,,,0,
21416.0,16819.0,4597,4.0,,,,0,
27438.0,2375.0,25063,19.0,,,,0,
29618.0,519.0,29099,8.0,,,,0,
28984.0,10791.0,18193,20.0,,,,0,
25796.0,1629.0,24167,11.0,,,,0,
31165.0,27130.0,4035,14.0,,,,0,
29719.0,26375.0,3344,12.0,,,,0,
25373.0,17013.0,8360,22.0,,,,0,
29675.0,3151.0,26524,15.0,,,,0,
23653.0,18236.0,5417,8.0,,,,0,
37059.0,6017.0,31042,15.0,,,,0,
27101.0,14485.0,12616,24.0,,,,0,
29263.0,13991.0,15272,12.0,,,,0,
33155.0,32223.0,932,16.0,,,,0,
27796.0,20572.0,7224,8.0,,,,0,
19844.0,4116.0,15728,4.0,,,,0,
30331.0,7042.0,23289,18.0,,,,0,
31352.0,8069.0,23283,17.0,,,,0,
31838.0,10830.0,21008,18.0,,,,0,
28838.0,28376.0,462,16.0,,,,0,
36039.0,35629.0,410,10.0,,,,0,
23982.0,23799.0,183,21.0,,,,0,
25891.0,16261.0,9630,5.0,,,,0,
34029.0,24719.0,9310,10.0,,,,0,
36910.0,30096.0,6814,18.0,,,,0,
23400.0,23097.0,303,11.0,,,,0,
34945.0,17139.0,17806,8.0,,,,0,
31374.0,21023.0,10351,15.0,,,,0,
23299.0,17089.0,6210,12.0,,,,0,
33783.0,12257.0,21526,9.0,,,,0,
36046.0,18416.0,17630,14.0,,,,0,
30975.0,29053.0,1922,19.0,,,,0,
23502.0,13158.0,10344,11.0,,,,0,
29919.0,19543.0,10376,16.0,,,,0,
33403.0,32763.0,640,9.0,,,,0,
29282.0,28817.0,465,29.0,,,,0,
22088.0,15815.0,6273,10.0,,,,0,
31357.0,22110.0,9247,22.0,,,,0,
37338.0,11159.0,26179,5.0,,,,0,
27679.0,21490.0,6189,15.0,,,,0,
24859.0,2995.0,21864,10.0,,,,0,
21881.0,10476.0,11405,13.0,,,,0,
35581.0,18318.0,17263,10.0,,,,0,
25702.0,5120.0,20582,13.0,,,,0,
29718.0,2372.0,27346,5.0,,,,0,
29524.0,26047.0,3477,11.0,,,,0,
27386.0,25707.0,1679,12.0,,,,0,
34021.0,29923.0,4098,19.0,,,,0,
31964.0,15500.0,16464,14.0,,,,0,
34063.0,26900.0,7163,21.0,,,,0,
33630.0,16198.0,17432,9.0,,,,0,
29294.0,28449.0,845,16.0,,,,0,
30073.0,3765.0,26308,10.0,,,,0,
28712.0,21666.0,7046,20.0,,,,0,
30089.0,5284.0,24805,17.0,,,,0,
26510.0,19840.0,6670,14.0,,,,0,
27713.0,3259.0,24454,12.0,,,,0,
22381.0,2075.0,20306,14.0,,,,0,
33065.0,8174.0,24891,6.0,,,,0,
27755.0,26976.0,779,9.0,,,,0,
25569.0,3840.0,21729,18.0,,,,0,
28255.0,16460.0,11795,16.0,,,,0,
25382.0,22053.0,3329,10.0,,,,0,
27576.0,20997.0,6579,12.0,,,,0,
25184.0,13646.0,11538,7.0,,,,0,
26301.0,22443.0,3858,9.0,,,,0,
33226.0,16203.0,17023,17.0,,,,0,
33948.0,7700.0,26248,13.0,,,,0,
25470.0,3401.0,22069,18.0,,,,0,
30883.0,24719.0,6164,11.0,,,,0,
35208.0,8859.0,26349,15.0,,,,0,
34905.0,27767.0,7138,10.0,,,,0,
27726.0,22999.0,4727,11.0,,,,0,
29472.0,18070.0,11402,9.0,,,,0,
23596.0,8945.0,14651,31.0,,,,0,
21993.0,13378.0,8615,16.0,,,,0,
30062.0,27822.0,2240,12.0,,,,0,
32041.0,12555.0,19486,16.0,,,,0,
32381.0,14155.0,18226,18.0,,,,0,
29479.0,12156.0,17323,16.0,,,,0,
24194.0,11029.0,13165,27.0,,,,0,
20966.0,3279.0,17687,5.0,,,,0,
31954.0,21361.0,10593,9.0,,,,0,
28056.0,11221.0,16835,10.0,,,,0,
21059.0,11258.0,9801,12.0,,,,0,
29558.0,5944.0,23614,10.0,,,,0,
31080.0,26268.0,4812,16.0,,,,0,
26094.0,12594.0,13500,10.0,,,,0,
27729.0,19378.0,8351,10.0,,,,0,
33053.0,8942.0,24111,10.0,,,,0,
31085.0,3455.0,27630,9.0,,,,0,
20199.0,5889.0,14310,14.0,,,,0,
29715.0,14958.0,14757,16.0,,,,0,
27152.0,3109.0,24043,20.0,,,,0,
31398.0,6097.0,25301,9.0,,,,0,
29061.0,18664.0,10397,18.0,,,,0,
30893.0,9405.0,21488,18.0,,,,0,
27509.0,18150.0,9359,14.0,,,,0,
25830.0,14874.0,10956,9.0,,,,0,
26033.0,22955.0,3078,10.0,,,,0,
32194.0,15604.0,16590,15.0,,,,0,
30010.0,20771.0,9239,5.0,,,,0,
26238.0,2846.0,23392,14.0,,,,0,
31559.0,20096.0,11463,7.0,,,,0,
29388.0,9261.0,20127,7.0,,,,0,
33679.0,3504.0,30175,14.0,,,,0,
25950.0,18315.0,7635,6.0,,,,0,
36138.0,25099.0,11039,12.0,,,,0,
29693.0,19712.0,9981,6.0,,,,0,
21749.0,21346.0,403,11.0,,,,0,
27494.0,18415.0,9079,17.0,,,,0,
31661.0,1572.0,30089,19.0,,,,0,
27945.0,14122.0,13823,6.0,,,,0,
32247.0,31624.0,623,11.0,,,,0,
38724.0,17087.0,21637,17.0,,,,0,
25628.0,2937.0,22691,12.0,,,,0,
23336.0,3729.0,19607,9.0,,,,0,
29497.0,940.0,28557,21.0,,,,0,
27380.0,25052.0,2328,16.0,,,,0,
34073.0,22604.0,11469,15.0,,,,0,
26115.0,14658.0,11457,15.0,,,,0,
35491.0,5768.0,29723,13.0,,,,0,
37406.0,27613.0,9793,12.0,,,,0,
27940.0,24875.0,3065,21.0,,,,0,
29994.0,29058.0,936,22.0,,,,0,
31649.0,14742.0,16907,8.0,,,,0,
35994.0,31246.0,4748,8.0,,,,0,
35744.0,31104.0,4640,14.0,,,,0,
33532.0,31428.0,2104,17.0,,,,0,
25069.0,572.0,24497,12.0,,,,0,
28530.0,13698.0,14832,15.0,,,,0,
29288.0,11902.0,17386,13.0,,,,0,
21608.0,16924.0,4684,8.0,,,,0,
33845.0,18500.0,15345,13.0,,,,0,
30773.0,23054.0,7719,12.0,,,,0,
33198.0,12932.0,20266,10.0,,,,0,
31164.0,26255.0,4909,10.0,,,,0,
32028.0,27935.0,4093,19.0,,,,0,
27640.0,18866.0,8774,16.0,,,,0,
28206.0,10426.0,17780,11.0,,,,0,
29708.0,23356.0,6352,5.0,,,,0,
31411.0,19063.0,12348,5.0,,,,0,
31540.0,23963.0,7577,11.0,,,,0,
35429.0,1110.0,34319,17.0,,,,0,
29374.0,7729.0,21645,27.0,,,,0,
31910.0,28866.0,3044,13.0,,,,0,
29394.0,9535.0,19859,21.0,,,,0,
31353.0,19603.0,11750,18.0,,,,0,
29188.0,8405.0,20783,14.0,,,,0,
29855.0,19528.0,10327,13.0,,,,0,
27458.0,18615.0,8843,19.0,,,,0,
37537.0,13600.0,23937,27.0,,,,0,
26079.0,24565.0,1514,14.0,,,,0,
29691.0,10828.0,18863,14.0,,,,0,
31233.0,15651.0,15582,14.0,,,,0,
29340.0,11896.0,17444,17.0,,,,0,
31273.0,20305.0,10968,10.0,,,,0,
31512.0,30738.0,774,20.0,,,,0,
32886.0,1777.0,31109,16.0,,,,0,
29151.0,12334.0,16817,19.0,,,,0,
28094.0,16590.0,11504,12.0,,,,0,
25519.0,10793.0,14726,15.0,,,,0,
33347.0,16640.0,16707,22.0,,,,0,
32122.0,20155.0,11967,14.0,,,,0,
33174.0,12305.0,20869,10.0,,,,0,
33787.0,24781.0,9006,22.0,,,,0,
32462.0,8575.0,23887,5.0,,,,0,
26203.0,22196.0,4007,9.0,,,,0,
17541.0,15655.0,1886,10.0,,,,0,
23441.0,21046.0,2395,14.0,,,,0,
25746.0,20584.0,5162,6.0,,,,0,
31476.0,10872.0,20604,7.0,,,,0,
30991.0,18480.0,12511,18.0,,,,0,
29298.0,9370.0,19928,5.0,,,,0,
33662.0,16246.0,17416,20.0,,,,0,
35932.0,27389.0,8543,9.0,,,,0,
32007.0,8224.0,23783,22.0,,,,0,
25235.0,4861.0,20374,12.0,,,,0,
29674.0,29240.0,434,22.0,,,,0,
25515.0,14956.0,10559,17.0,,,,0,
31327.0,26260.0,5067,19.0,,,,0,
27570.0,22551.0,5019,11.0,,,,0,
28688.0,2312.0,26376,12.0,,,,0,
29791.0,3211.0,26580,7.0,,,,0,
28048.0,16098.0,11950,21.0,,,,0,
33473.0,15435.0,18038,5.0,,,,0,
27152.0,14006.0,13146,6.0,,,,0,
28179.0,24214.0,3965,9.0,,,,0,
31660.0,25166.0,6494,17.0,,,,0,
32206.0,8499.0,23707,10.0,,,,0,
29679.0,25947.0,3732,12.0,,,,0,
31432.0,26001.0,5431,12.0,,,,0,
38078.0,8246.0,29832,10.0,,,,0,
25382.0,14992.0,10390,9.0,,,,0,
29564.0,5585.0,23979,15.0,,,,0,
29267.0,25010.0,4257,22.0,,,,0,
37223.0,5519.0,31704,13.0,,,,0,
27465.0,2058.0,25407,9.0,,,,0,
27594.0,17492.0,10102,13.0,,,,0,
29155.0,15102.0,14053,20.0,,,,0,
33097.0,2906.0,30191,19.0,,,,0,
25360.0,16396.0,8964,8.0,,,,0,
31630.0,3898.0,27732,13.0,,,,0,
21696.0,13791.0,7905,20.0,,,,0,
34174.0,10778.0,23396,9.0,,,,0,
37107.0,24213.0,12894,14.0,,,,0,
34344.0,26532.0,7812,13.0,,,,0,
29555.0,2013.0,27542,11.0,,,,0,
35372.0,28776.0,6596,16.0,,,,0,
29590.0,14477.0,15113,32.0,,,,0,
21691.0,19977.0,1714,14.0,,,,0,
30072.0,2977.0,27095,18.0,,,,0,
31408.0,8756.0,22652,9.0,,,,0,
29519.0,3245.0,26274,14.0,,,,0,
31347.0,9838.0,21509,6.0,,,,0,
31399.0,15917.0,15482,15.0,,,,0,
29753.0,25568.0,4185,6.0,,,,0,
33312.0,4404.0,28908,14.0,,,,0,
31433.0,27468.0,3965,11.0,,,,0,
35501.0,23665.0,11836,9.0,,,,0,
23844.0,7594.0,16250,5.0,,,,0,
32220.0,27562.0,4658,17.0,,,,0,
38925.0,16551.0,22374,8.0,,,,0,
31606.0,2735.0,28871,14.0,,,,0,
21805.0,11003.0,10802,4.0,,,,0,
37978.0,35888.0,2090,16.0,,,,0,
35531.0,2396.0,33135,6.0,,,,0,
34091.0,5523.0,28568,9.0,,,,0,
31538.0,30844.0,694,26.0,,,,0,
23525.0,12211.0,11314,26.0,,,,0,
29455.0,24350.0,5105,3.0,,,,0,
32938.0,19023.0,13915,17.0,,,,0,
35530.0,5798.0,29732,18.0,,,,0,
30929.0,26711.0,4218,8.0,,,,0,
37330.0,11739.0,25591,13.0,,,,0,
24114.0,14328.0,9786,17.0,,,,0,
27789.0,27453.0,336,18.0,,,,0,
32010.0,7800.0,24210,10.0,,,,0,
33397.0,18976.0,14421,10.0,,,,0,
29854.0,25781.0,4073,5.0,,,,0,
31707.0,17606.0,14101,8.0,,,,0,
30877.0,28332.0,2545,17.0,,,,0,
32879.0,11733.0,21146,6.0,,,,0,
33385.0,19716.0,13669,10.0,,,,0,
33266.0,16333.0,16933,10.0,,,,0,
28737.0,4976.0,23761,7.0,,,,0,
29820.0,4675.0,25145,12.0,,,,0,
28975.0,28587.0,388,9.0,,,,0,
35698.0,16792.0,18906,10.0,,,,0,
26313.0,15601.0,10712,23.0,,,,0,
24067.0,5789.0,18278,12.0,,,,0,
31043.0,26216.0,4827,10.0,,,,0,
28332.0,22632.0,5700,11.0,,,,0,
31459.0,29022.0,2437,12.0,,,,0,
31579.0,29564.0,2015,7.0,,,,0,
27111.0,15592.0,11519,16.0,,,,0,
31453.0,15207.0,16246,18.0,,,,0,
33633.0,2650.0,30983,17.0,,,,0,
28088.0,17901.0,10187,13.0,,,,0,
23738.0,13290.0,10448,9.0,,,,0,
33806.0,14714.0,19092,9.0,,,,0,
27796.0,6037.0,21759,6.0,,,,0,
25212.0,14172.0,11040,9.0,,,,0,
30476.0,25409.0,5067,12.0,,,,0,
25213.0,13371.0,11842,3.0,,,,0,
27361.0,21382.0,5979,20.0,,,,0,
33727.0,24859.0,8868,11.0,,,,0,
25707.0,12959.0,12748,15.0,,,,0,
26952.0,8927.0,18025,18.0,,,,0,
29511.0,19614.0,9897,12.0,,,,0,
23645.0,12265.0,11380,31.0,,,,0,
25122.0,9849.0,15273,13.0,,,,0,
32267.0,31762.0,505,16.0,,,,0,
26003.0,21230.0,4773,24.0,,,,0,
36361.0,30070.0,6291,12.0,,,,0,
31045.0,1932.0,29113,15.0,,,,0,
26003.0,22289.0,3714,20.0,,,,0,
33788.0,24676.0,9112,18.0,,,,0,
30950.0,9642.0,21308,14.0,,,,0,
31584.0,16048.0,15536,14.0,,,,0,
27321.0,22159.0,5162,10.0,,,,0,
25972.0,8185.0,17787,17.0,,,,0,
27832.0,6730.0,21102,17.0,,,,0,
32215.0,12059.0,20156,18.0,,,,0,
32496.0,23687.0,8809,10.0,,,,0,
33348.0,12862.0,20486,12.0,,,,0,
32083.0,17896.0,14187,17.0,,,,0,
38390.0,31736.0,6654,14.0,,,,0,
28875.0,18576.0,10299,17.0,,,,0,
32148.0,7630.0,24518,6.0,,,,0,
26168.0,3287.0,22881,14.0,,,,0,
27730.0,3611.0,24119,14.0,,,,0,
25367.0,13916.0,11451,11.0,,,,0,
29924.0,3641.0,26283,9.0,,,,0,
24938.0,12889.0,12049,19.0,,,,0,
26865.0,24375.0,2490,13.0,,,,0,
37697.0,12279.0,25418,11.0,,,,0,
31671.0,9538.0,22133,10.0,,,,0,
34039.0,21568.0,12471,12.0,,,,0,
30411.0,11412.0,18999,18.0,,,,0,
33833.0,8529.0,25304,25.0,,,,0,
36957.0,35513.0,1444,15.0,,,,0,
27532.0,20088.0,7444,15.0,,,,0,
21657.0,12389.0,9268,14.0,,,,0,
25841.0,19269.0,6572,15.0,,,,0,
21678.0,16671.0,5007,14.0,,,,0,
29826.0,24007.0,5819,16.0,,,,0,
31683.0,24074.0,7609,23.0,,,,0,
31929.0,1451.0,30478,7.0,,,,0,
29602.0,12639.0,16963,11.0,,,,0,
28943.0,15735.0,13208,5.0,,,,0,
35326.0,26579.0,8747,13.0,,,,0,
34547.0,30882.0,3665,10.0,,,,0,
27319.0,23647.0,3672,6.0,,,,0,
27268.0,17937.0,9331,8.0,,,,0,
26046.0,25555.0,491,13.0,,,,0,
27052.0,13257.0,13795,23.0,,,,0,
31800.0,17393.0,14407,3.0,,,,0,
19199.0,8447.0,10752,13.0,,,,0,
24047.0,3872.0,20175,15.0,,,,0,
31798.0,5526.0,26272,11.0,,,,0,
30021.0,11102.0,18919,17.0,,,,0,
35011.0,17375.0,17636,11.0,,,,0,
30290.0,12679.0,17611,15.0,,,,0,
23231.0,21013.0,2218,18.0,,,,0,
31157.0,13300.0,17857,5.0,,,,0,
29829.0,19125.0,10704,13.0,,,,0,
19535.0,18429.0,1106,21.0,,,,0,
31978.0,608.0,31370,5.0,,,,0,
27501.0,15136.0,12365,16.0,,,,0,
27274.0,22761.0,4513,16.0,,,,0,
27352.0,5515.0,21837,14.0,,,,0,
29419.0,23085.0,6334,21.0,,,,0,
31316.0,5627.0,25689,14.0,,,,0,
35319.0,23091.0,12228,6.0,,,,0,
29981.0,754.0,29227,10.0,,,,0,
30746.0,28027.0,2719,13.0,,,,0,
24088.0,1918.0,22170,8.0,,,,0,
29957.0,139.0,29818,10.0,,,,0,
25879.0,1224.0,24655,10.0,,,,0,
23098.0,8723.0,14375,25.0,,,,0,
29194.0,15292.0,13902,10.0,,,,0,
25283.0,18525.0,6758,14.0,,,,0,
29634.0,20372.0,9262,14.0,,,,0,
25543.0,5933.0,19610,26.0,,,,0,
33498.0,25090.0,8408,18.0,,,,0,
26047.0,10060.0,15987,18.0,,,,0,
25753.0,22400.0,3353,10.0,,,,0,
23409.0,23329.0,80,9.0,,,,0,
29843.0,10277.0,19566,29.0,,,,0,
32053.0,19166.0,12887,9.0,,,,0,
27241.0,6996.0,20245,4.0,,,,0,
32104.0,19582.0,12522,14.0,,,,0,
31764.0,19474.0,12290,16.0,,,,0,
25833.0,19716.0,6117,16.0,,,,0,
29591.0,20939.0,8652,13.0,,,,0,
22068.0,3325.0,18743,12.0,,,,0,
25794.0,15045.0,10749,13.0,,,,0,
23153.0,3274.0,19879,6.0,,,,0,
31387.0,10858.0,20529,26.0,,,,0,
30144.0,13068.0,17076,16.0,,,,0,
23751.0,3052.0,20699,23.0,,,,0,
29215.0,4180.0,25035,28.0,,,,0,
29575.0,10642.0,18933,11.0,,,,0,
27274.0,17573.0,9701,16.0,,,,0,
29780.0,24953.0,4827,23.0,,,,0,
23452.0,1588.0,21864,6.0,,,,0,
25889.0,1978.0,23911,11.0,,,,0,
37435.0,33162.0,4273,7.0,,,,0,
27456.0,6897.0,20559,14.0,,,,0,
29893.0,28962.0,931,14.0,,,,0,
31826.0,18645.0,13181,10.0,,,,0,
22123.0,1591.0,20532,14.0,,,,0,
27994.0,9127.0,18867,12.0,,,,0,
33476.0,18568.0,14908,12.0,,,,0,
27492.0,13597.0,13895,11.0,,,,0,
31133.0,2294.0,28839,11.0,,,,0,
25898.0,11345.0,14553,10.0,,,,0,
19416.0,6060.0,13356,7.0,,,,0,
23287.0,11487.0,11800,5.0,,,,0,
29877.0,27063.0,2814,14.0,,,,0,
33842.0,13139.0,20703,27.0,,,,0,
27323.0,4969.0,22354,5.0,,,,0,
26443.0,18059.0,8384,20.0,,,,0,
29530.0,27398.0,2132,19.0,,,,0,
29650.0,12627.0,17023,22.0,,,,0,
29292.0,10796.0,18496,9.0,,,,0,
27146.0,22614.0,4532,9.0,,,,0,
29647.0,25148.0,4499,23.0,,,,0,
34057.0,31970.0,2087,11.0,,,,0,
35283.0,1514.0,33769,19.0,,,,0,
21759.0,3924.0,17835,20.0,,,,0,
27634.0,14051.0,13583,16.0,,,,0,
37424.0,30715.0,6709,23.0,,,,0,
33584.0,12569.0,21015,7.0,,,,0,
32076.0,29598.0,2478,7.0,,,,0,
33197.0,30799.0,2398,10.0,,,,0,
28029.0,9143.0,18886,13.0,,,,0,
35883.0,22726.0,13157,13.0,,,,0,
32186.0,26559.0,5627,17.0,,,,0,
29763.0,23665.0,6098,10.0,,,,0,
27869.0,23224.0,4645,13.0,,,,0,
35557.0,9654.0,25903,12.0,,,,0,
29986.0,13636.0,16350,6.0,,,,0,
33860.0,15342.0,18518,10.0,,,,0,
34003.0,26571.0,7432,14.0,,,,0,
27211.0,24920.0,2291,7.0,,,,0,
32019.0,21331.0,10688,14.0,,,,0,
25706.0,17281.0,8425,17.0,,,,0,
25868.0,9061.0,16807,7.0,,,,0,
35200.0,34414.0,786,7.0,,,,0,
27578.0,27063.0,515,13.0,,,,0,
29364.0,3415.0,25949,6.0,,,,0,
29569.0,4153.0,25416,8.0,,,,0,
27408.0,13317.0,14091,17.0,,,,0,
29484.0,2015.0,27469,17.0,,,,0,
26080.0,5209.0,20871,11.0,,,,0,
33609.0,21172.0,12437,9.0,,,,0,
35292.0,24038.0,11254,13.0,,,,0,
34011.0,22264.0,11747,10.0,,,,0,
29311.0,11658.0,17653,22.0,,,,0,
35465.0,28972.0,6493,10.0,,,,0,
29932.0,1796.0,28136,10.0,,,,0,
28836.0,10009.0,18827,14.0,,,,0,
34544.0,23281.0,11263,13.0,,,,0,
33918.0,224.0,33694,22.0,,,,0,
23186.0,14087.0,9099,8.0,,,,0,
33380.0,10507.0,22873,15.0,,,,0,
31945.0,26807.0,5138,7.0,,,,0,
31603.0,22272.0,9331,14.0,,,,0,
33175.0,13069.0,20106,12.0,,,,0,
29271.0,24708.0,4563,20.0,,,,0,
31246.0,4933.0,26313,13.0,,,,0,
25483.0,12361.0,13122,17.0,,,,0,
25230.0,21445.0,3785,16.0,,,,0,
32191.0,11289.0,20902,18.0,,,,0,
27053.0,17046.0,10007,15.0,,,,0,
31060.0,5101.0,25959,11.0,,,,0,
33361.0,29849.0,3512,15.0,,,,0,
31471.0,23397.0,8074,16.0,,,,0,
25464.0,10095.0,15369,7.0,,,,0,
27691.0,11449.0,16242,19.0,,,,0,
35378.0,25787.0,9591,6.0,,,,0,
29076.0,13551.0,15525,10.0,,,,0,
34024.0,10999.0,23025,13.0,,,,0,
38211.0,6618.0,31593,23.0,,,,0,
37616.0,7785.0,29831,12.0,,,,0,
31622.0,219.0,31403,7.0,,,,0,
33419.0,25100.0,8319,10.0,,,,0,
28250.0,1301.0,26949,15.0,,,,0,
33608.0,7127.0,26481,18.0,,,,0,
27948.0,14940.0,13008,19.0,,,,0,
37853.0,5886.0,31967,21.0,,,,0,
27943.0,8929.0,19014,11.0,,,,0,
35088.0,1569.0,33519,22.0,,,,0,
32146.0,22848.0,9298,5.0,,,,0,
